revenue,vote_average,genre
39407616,6.3,Crime
78874843,7.3,Drama
6860853,6.8,Drama
102617,7.2,Thriller
13865435,4.6,Horror
265452,5.5,Comedy
40100000,6.1,Horror
2367161,6.5,Mystery
15447154,6.2,Mystery
846704,3.9,Drama
7523634,7.7,Drama
160602194,5.8,Action
1749201,5.8,Drama
169976,5.7,Drama
19054534,6.7,Drama
5284309,6.7,Drama
56386,6.8,Documentary
88000000,6.7,Drama
348319861,7,Action
53830415,5.6,Crime
59744,6.7,Drama
73000,6.4,Fantasy
2146041,5.9,Drama
53181600,6.2,Crime
7527232,6.1,Romance
1066981,6.1,Comedy
1289998,6.7,Comedy
1359497,6.8,Comedy
40400,6.5,Drama
3442853,6.4,Western
32556119,6,Crime
11000000,7.5,Comedy
33821,6.1,Thriller
108255770,6.6,Animation
24186232,8,Animation
41296320,6.5,Drama
332710,8,History
542307423,7.4,War
1826705,5.1,Comedy
1124445,6.9,Adventure
255273813,5.5,Horror
18612,6.3,Romance
215529201,6.2,Horror
266586800,4.6,Thriller
1738897,4.4,Horror
1075178,5.8,Drama
3000000,7.3,Science Fiction
273644,5.8,Fantasy
3333000,7.4,Comedy
35926213,7.2,Drama
88761661,7,Action
83719388,7.2,Drama
985007,6.2,Drama
2262223,6.4,Drama
211817906,7.4,War
42070000,6.2,Drama
54837234,7.1,Comedy
100654149,6.1,Family
19682924,3.7,Thriller
4453524,5.8,Romance
103590271,4.9,Horror
38697217,7.6,Crime
1964253,3.7,Animation
652105443,7.8,Adventure
5169755,7.1,Mystery
97437106,7.3,Romance
4439431,7.7,Comedy
72287783,5.9,Action
28208,7.5,Drama
36869414,7.6,Drama
5405500,6.3,History
183640,7,Drama
22896728,5,Action
24267,6.7,Drama
64227,7.3,Crime
12096300,6.5,Drama
235432,5,Drama
9630444,5.9,Horror
126546518,5.2,Animation
120680,5.3,Drama
11486,7.3,Drama
721651,5.3,Foreign
68129518,5.7,War
5275000,5.9,Comedy
37473,6.7,Horror
5873871,4.3,Action
760000,7,War
176391,5.3,Drama
233555708,8,History
11110975,6.5,Comedy
794452,7.3,Drama
752100229,6.6,Science Fiction
268031828,5.6,Adventure
27007072,7.7,Drama
8533973,4.8,Comedy
169837010,5.4,Comedy
15000000,4.9,Family
1189612,5.1,Horror
10900434,6.5,Drama
123726688,7.8,Drama
1500000,6.4,Romance
52424533,6.7,Family
30127963,6.3,Drama
16000000,6.8,Drama
3721345,5.7,Action
31244858,6.7,Science Fiction
561085,7.8,Animation
857522,8.1,Family
14618727,7,Romance
29494,6.3,Crime
93820758,6.5,Thriller
2608000,4.6,Family
1513528810,6.5,Action
3003169,7.9,Documentary
4214668,6.6,Romance
107670357,6.1,Comedy
170000,6.8,Fantasy
373552094,6.5,Family
21571189,6.5,Drama
1625847,6.7,Thriller
15520023,6.8,War
43884652,7.5,Drama
259207227,7,Family
311256926,6.5,Action
1851517,6.7,Drama
3302463,5.5,Action
1310673,6.7,Drama
2450846,6.6,Thriller
457163,7.2,Comedy
350006,5.9,Drama
956019788,7.1,Action
66787908,7.4,History
163442937,7.3,Drama
1171559,6.2,Adventure
7888102,5.7,Comedy
27187375,5.8,Animation
395000,6.9,Horror
3494070,8.2,Drama
12007070,6.5,Crime
52501541,7,Drama
25434291,6.3,Drama
28883511,6.8,Drama
212902372,5.6,Fantasy
461162,6.4,Drama
12342632,6.1,Action
414351546,7.6,Crime
349424282,6.1,Adventure
12666,5.1,Drama
53213633,6.7,Comedy
114178613,5.2,Adventure
4684165,3.6,Comedy
10743767,4.1,Comedy
133821816,6,Comedy
120000000,7.7,Comedy
92100,4.6,Thriller
73706,2.3,Animation
1645711,8.4,Comedy
12000000,8.1,Crime
55282,6,Comedy
104399548,6.6,Crime
1059804,8.1,Documentary
108154,5.2,Action
1359910,6.4,Drama
325771424,6.1,Thriller
17752940,5.1,Crime
440603537,5.8,Science Fiction
15504,0,Documentary
26501323,5,Thriller
30955,2.5,Adventure
2483130,4.1,Comedy
34592118,4.9,Thriller
98441954,4.8,Documentary
10000000,4.9,Horror
32230907,7,Comedy
23000000,5.6,Animation
694600,7.3,Documentary
16337881,5.7,Drama
1675381,4.6,Horror
14674076,6.6,Horror
26055,6.1,Fantasy
48965210,6.5,Action
1262091,6.6,Romance
2228951,5.8,Crime
3558669,5.4,Drama
809000,6.3,Romance
14944,5.8,Drama
12200000,5.4,Drama
25781,6.1,Comedy
11276,6.5,Drama
5200000,5.8,Drama
17011,5.2,Thriller
15172408,6.4,Drama
11672363,5.2,Action
378858340,7.3,Action
104303851,6.3,Drama
2068223624,7.5,Action
94061311,5.3,Adventure
433677183,6.3,Action
1405403694,7.3,Action
794191988,6.6,Adventure
519311965,7,Science Fiction
167977596,4.4,Action
783112979,7.4,Action
863416141,7.6,Action
1153304495,7.1,Adventure
677718395,7.1,Action
543934787,6.4,Science Fiction
3370574,4.6,Comedy
12212123,6.2,Comedy
23598,6.3,Comedy
2691899,6.9,Drama
2189047,4.5,Drama
29193330,6.2,Drama
5099316,5.9,Drama
4000000,4.7,Drama
2360281,6.2,Drama
12400000,5.1,Animation
1750000,6.7,Crime
1328001,6.2,Mystery
39171130,5.7,Thriller
12000,6,Drama
1400000,3.8,Western
133771,5.1,Drama
4200000,6,Drama
1142944,6.3,Adventure
1705030,4.7,Western
3367646,5.4,Comedy
928391,2,Comedy
30418560,5.4,Comedy
571006128,5.2,Drama
33621,4.8,Drama
13603453,6.2,Music
43528634,6.8,Romance
1169603,4.1,Thriller
32248241,6.4,Science Fiction
62076141,7.2,Drama
31309,4.1,Comedy
3002884,7.3,Drama
7449681,6.3,Drama
130541,5.9,Drama
2500431,6.4,Comedy
35991087,5.7,Adventure
4719695,6.2,Crime
3214116,6.2,Comedy
411115,7.6,Documentary
1411927,6.8,Drama
53086,5.1,Drama
65460,5.7,Drama
60765,6.5,Drama
615816,5.5,Drama
771317,4.5,Drama
1477002,6.8,Drama
17986781,7.2,Crime
1100000,6.1,Mystery
104507,5.2,Comedy
643557,6.8,Thriller
121461,5.6,Drama
5000000,5.8,Drama
7211180,6.3,Comedy
10076790,6.4,Thriller
190000,5.2,Thriller
45431,5.8,Fantasy
3000000,4.2,Science Fiction
4541800,6,Comedy
472370,6.9,Drama
666045,5.3,Action
155760117,7.6,Crime
85512300,6.1,Drama
79799880,6.5,Comedy
7500000,7.5,Music
8646157,5.2,Comedy
52425855,4.1,Thriller
566006,5.7,Romance
4250507,6.3,Drama
3191998,7.9,Drama
406881,4.5,Mystery
1076075,6.9,Drama
531826,3.9,Comedy
74679822,6.4,Mystery
12314651,5,Comedy
1009620,5.9,Music
251775,4.3,Drama
153962963,6.7,Romance
192400,7.5,Documentary
311594032,5.7,Animation
3387000,5,Thriller
85978266,6.3,Drama
593683,5.9,Action
45710059,7.4,Drama
123205624,6.4,Adventure
64110728,5.1,Thriller
14431253,5,Comedy
13218980,5.5,Comedy
18000000,6.3,Drama
71561644,6.3,Action
83061158,7,Fantasy
543514353,6.7,Romance
2633527,5.8,Drama
95437994,5,Horror
128388320,5.9,Adventure
7587485,5.8,Comedy
9104716,7.1,Drama
295238201,6.2,Adventure
7500000,5.3,Action
29456000,6.3,Comedy
368871007,6.8,Fantasy
6212282,6.2,Adventure
13644292,5.5,Action
3758328,6.1,Thriller
1506249360,7.3,Action
62882090,5.5,Horror
8914881,3.4,Drama
25000,2.5,Fantasy
1305887,5.3,Drama
49970,6.5,Horror
3324330,6.1,Crime
111811453,5.9,Comedy
4508104,4.1,Comedy
3184472,6.4,Drama
12005838,7.6,Comedy
129115,6.5,Crime
3923970,6.1,Action
14100000,5.3,Comedy
235262,6,Comedy
59700000,6.9,Family
1430655,6.9,Comedy
3643591,6.2,Action
61619773,7.3,Drama
151530,6.4,Drama
6500000,6.3,Family
147542,0.5,Comedy
209154322,6.2,Adventure
48125,7.2,Drama
316472,5.9,Action
13684,5.8,Comedy
107597242,5,Action
108808,5.3,Drama
15000000,4.4,Science Fiction
84500000,6.8,War
112156811,7,Adventure
63013281,7.3,Drama
45895,5.5,Thriller
16661077,6.4,Documentary
65663276,7.4,Fantasy
10835752,6.6,Comedy
26488,0,Documentary
7087452,6.1,Comedy
1064454,5.7,Comedy
228136,6.3,Thriller
14348529,5.8,Comedy
20300000,6.5,Animation
470490832,6,Action
17671101,5.3,Horror
1822250,7.2,History
30229977,6.8,Romance
7339398,6.6,Drama
16441438,6.2,Animation
15489307,6,Animation
4496912,6.5,Animation
81967450,5.5,Action
358590,5.2,Science Fiction
30283,6,Drama
41325328,5.6,Comedy
22159216,6.8,Drama
287506194,6.8,Comedy
1500000,2.6,Science Fiction
263635,6.7,Drama
729043,5.9,Documentary
40272135,7.3,Romance
5600000,0,Romance
17472,5.1,Drama
1558836,5.2,Action
15656193,6.7,Thriller
187112,5.2,Horror
51680201,5.4,Action
229094,6.6,Romance
6833445,5,Action
1473809,5.9,Thriller
2011837,6.2,Drama
927277,4,Drama
630161890,7.6,Drama
11480000,6.8,Crime
2000000,6.7,Comedy
11000000,6.8,Drama
14000000,7.1,Drama
5900000,6.9,Crime
235666219,6.9,Action
140795793,5.9,Comedy
1400000,6.8,Comedy
26250020,5.2,Drama
8927600,4.8,Comedy
111996,5.8,Comedy
32251,5.5,Drama
121545703,5.9,Action
18050000,6.5,Drama
49263404,6.2,Comedy
1020921,5.9,Drama
857611174,7.9,Drama
1301696,6.7,Documentary
252000,6.1,Drama
28641776,7.3,Drama
70918,6.9,Drama
81170000,5.8,Action
1218730,5,Comedy
67821,7.5,Documentary
148426,5.8,Documentary
653428261,6.6,Action
43967255,6.8,Adventure
243637091,5.6,Action
179246868,5.9,Adventure
809342332,7.2,Adventure
6500000,6.9,Thriller
29355203,6.5,Drama
875457937,5.9,Animation
7200000,5.9,Action
41000000,7,Drama
6485961,7,Comedy
30523226,6.3,Science Fiction
14708696,5.8,Action
146936910,5.7,Fantasy
61548707,5.9,Horror
745600054,5.9,Action
7133082,4.9,Drama
389681935,4.9,Action
343471816,6.6,Action
2800000,5.5,Thriller
731753,6.3,Action
19660000,7.4,Drama
5850000,7.5,Comedy
2300000,5.2,Crime
18130000,7.2,Action
6000000,6.3,Action
51000000,5.5,Action
12000000,6,Action
15000000,6,Romance
91000000,6,Action
46396427,5.9,Drama
217022588,6.2,Comedy
7200039,5.7,Comedy
1156730962,6.4,Family
16656125,6.1,Adventure
3800000,6.3,Animation
331926147,6.6,Adventure
98837872,6.3,Crime
880674609,6.3,Action
21000000,7.6,Family
807947,6.5,Action
34441873,6.8,Drama
12601706,6.4,History
104384188,6.1,Comedy
50000000,5.9,Action
50673078,6.7,Animation
42238454,6.4,Adventure
143101,5.2,Drama
161820,6.2,Comedy
3100000,5,Drama
873260194,5.7,Action
154701,6.2,Romance
149337,3.7,Thriller
17322136,7.4,Fantasy
6500000,5.9,Horror
9112193,5.1,Comedy
8413144,7.5,Documentary
404075,6.3,Drama
122513057,6.2,Comedy
966550600,6.7,Family
61768190,6.8,Action
1500000,5.4,Crime
108145109,7.1,Comedy
3250000,3.5,Thriller
61181942,6.9,Adventure
69411370,7,Action
12058187,5.6,Comedy
35000000,5.6,Comedy
10703234,5.5,Comedy
12935800,5.9,Comedy
1700000,6.4,Drama
9500000,6.1,Comedy
11294,5.8,Drama
13983,5.7,Drama
4250000,6.5,Romance
45000,4.1,Comedy
42664410,4.9,Horror
269144,6.9,Drama
208588,5.7,Drama
126150,5.6,Drama
250000,8,Drama
63802,6,Comedy
12000000,7,Comedy
98000000,7.7,Adventure
532950503,7.3,Western
27391084,6.3,Mystery
14961069,7.5,Action
100000000,7.5,Action
3447633,6.1,Comedy
91709827,7.3,Action
84025816,7.2,Action
1178196,6.6,Drama
37151,6.5,Drama
5659286,6.9,Animation
3621046,7.4,Drama
1296000,5.6,Comedy
1784763,4.6,Thriller
346485,7.1,Drama
12756,5.8,Horror
194564672,7.1,Comedy
249083,5.2,Drama
35401758,8.1,Drama
58978653,6.7,Thriller
40423945,6.3,Mystery
443962,6.1,Comedy
42330,6.6,Drama
98450062,6,Horror
34854990,6.2,Crime
52882018,5.5,Horror
27139524,6,Comedy
54418872,6.7,Action
201634991,7.7,Drama
134552,5.8,Thriller
17500000,5.5,Crime
33053559,7.4,Comedy
702354,6.9,Comedy
147315,7,Drama
37285,5.6,Family
1101480,6.6,Comedy
101134059,6.4,Drama
16815892,5,Drama
519204,3.5,Adventure
34227298,5.6,Drama
845188,7,Documentary
300000,6.9,Comedy
24591,5.9,Drama
6000000,5,Comedy
2084628,5.9,Drama
14860766,6.2,Comedy
16002420,7.1,Drama
124518,7,Drama
40758,5.9,Drama
1200627,7.1,Action
850259,5.7,Comedy
14000000,7.4,Crime
11122090,6.3,Drama
67790117,6.9,Drama
42972994,6.7,Crime
64191523,7.4,Drama
581011,5.4,Action
494506,6.4,Documentary
3220371,6.7,Horror
9077700,7.6,Drama
41387687,6,Comedy
2642899,5.6,Documentary
44057737,5.5,Animation
2334228,7.4,Adventure
1268395,7.5,Thriller
72629670,5.3,Thriller
40924982,5.3,Comedy
42700000,6.4,Comedy
6341684,4.9,Drama
28281,5.6,Horror
454516,6.3,Drama
696681,5.7,Drama
31500000,8,Drama
108083,8.1,Fantasy
1978592,6.6,Comedy
9127383,5.9,Comedy
7002261,5.8,Comedy
49028000,6.3,Action
18800000,6.2,Romance
632542,6.6,Action
346472,5.3,Drama
52395996,6.1,Comedy
166775,5.6,Drama
203427584,6.7,Adventure
12947880,7.3,Mystery
385284817,5.7,Action
88346473,7.8,Drama
1777043,7.1,War
5578519,6.7,Thriller
14333790,6.2,Action
36606743,6.3,Drama
83027924,6.6,Comedy
2160298,5.1,Horror
4300000,6.6,Drama
3286448,6.1,Drama
168180,5.1,Mystery
1300000,7.4,Drama
1500000,6.9,Comedy
6000000,6.7,Romance
14000000,7.5,Drama
52761,6.6,Drama
473226958,6.7,Animation
700000,6.9,Comedy
500000,6.1,Drama
573335,7.1,Romance
3727746,5.4,Drama
97571250,7.6,Adventure
248392,6.8,Crime
1236094,5.7,Action
820580447,7.2,Action
20497844,5.4,Drama
23737523,7,Drama
20381995,6.4,Drama
365522,7.1,Documentary
165478348,7.2,Thriller
1100000,1.3,Action
15730665,7.1,Animation
1982505,6,Crime
930349,6.3,Drama
1156000,6.8,Drama
231737,6.4,Thriller
16344,4.8,Thriller
63647656,5.7,Comedy
25513752,6.8,Comedy
26632,7.6,Documentary
49667,5.4,Drama
19980,5,Horror
26144,7.3,Drama
38793283,4.9,Adventure
117629,6,Action
11095236,6.8,Thriller
33013805,6.6,Comedy
158162788,6.2,Adventure
106498,6.2,Drama
60273173,5.6,Drama
3020664,5.2,Comedy
337812,3.6,Horror
70958,5.7,Science Fiction
33508,7.3,Comedy
133332,5.9,Action
105097,7.5,Drama
3550000,6.5,Drama
30655,4.7,Drama
3214998,4.6,Drama
78096553,5,Horror
2333684,5.4,Drama
24902723,6,Drama
10000000,2.9,Fantasy
18340000,6.9,Drama
7683267,5.6,Comedy
8235661,7.3,Drama
606694,6,Science Fiction
497323,6.4,Drama
1000000,2.8,Action
80000000,5.8,Adventure
50363790,7,Drama
246233113,6.5,Animation
340312,4.8,Action
520000,8,Comedy
11000000,6.6,Drama
490643,7.9,Fantasy
623791,6.1,Drama
173567581,7.3,Drama
22586863,6.2,Crime
25000,5.8,Action
161789,6.7,Drama
4100000,5.6,Crime
42426912,5.4,Comedy
67000000,5.6,Drama
5279982,6.3,Comedy
17808683,5.8,Romance
1702433,6.6,Comedy
133718711,5.5,Action
5330000,5.4,Comedy
149521495,6.5,Comedy
4400000,9,Music
15536328,7,Drama
11000000,6.4,Comedy
109906372,5.6,Adventure
39598448,3.8,Western
9027600,7,Comedy
28460702,7.3,Comedy
559298,4,Crime
12975143,6.5,Action
150000000,7.5,Fantasy
2541554,6.5,Drama
133346506,7.3,Comedy
2250547,4.4,Action
135026,6.6,Music
6000000,7.2,Drama
101203,6.5,Science Fiction
467363,6.5,Crime
16775,4.3,Action
495861,0,Comedy
55969000,4.7,Comedy
112343513,5.9,Comedy
14061361,6,Action
21164799,4.3,Romance
29252978,7.2,Drama
242786137,5.8,Comedy
105011053,5.8,Comedy
521170825,6.7,Action
9833553,4.3,Mystery
1261947,5.4,Action
140779,6.5,Comedy
56000000,7.2,War
2484095,4.8,Drama
7471304,6.3,Comedy
16374328,5.5,Romance
38261,5.9,Comedy
3082901,5.8,Romance
1397284,5.4,Action
61000000,6.3,Crime
14394097,6.8,Drama
2801508,5.6,Crime
157768,5,Fantasy
40055439,4.8,Horror
4200000,4.2,Action
31000000,5.6,Action
9200000,6.7,Thriller
43471,7.9,Documentary
106640000,3.4,Romance
8000000,7.5,Comedy
3371692,7.5,Comedy
17062499,4.1,Adventure
124827316,6.1,Action
3351735,5.7,Drama
80551,7.5,Drama
46152411,7.2,Comedy
32000000,7.3,Thriller
1787926,4.5,Drama
282000,7.1,Drama
187674,5.2,Drama
222000,5.6,Drama
64188367,5.8,Horror
4842699,5.4,Drama
46069568,5.7,Action
16905,7.1,Documentary
3162153,7.3,Family
14332467,5.2,Thriller
94073028,5.7,Comedy
302000,6,Drama
44695,7.7,Documentary
52099090,6.3,Action
13300000,6.3,Comedy
499168,8.6,History
15861566,6.4,Drama
1486992,7.1,Romance
5900000,6.1,Comedy
2259444,6.2,Thriller
207945075,7.6,Drama
1458709,5.1,Drama
3460466,6.7,Drama
12639297,5.6,Action
150680864,5.2,Fantasy
1320005,7.8,Adventure
2978994,7.4,Drama
24804129,7,Action
108286421,6.8,Thriller
205754447,5.8,Action
1023784195,7.7,Animation
23083334,6,War
6490401,6.4,Drama
25182929,5.7,Action
138913,4.9,Documentary
1113277,6.9,Drama
25049,5,Drama
30169,5.9,Drama
24134,5.3,Comedy
278300000,6,Action
1119368,4.5,Adventure
6100000,4.4,Drama
156844753,6.5,Action
11000000,4.5,Action
8306690,5.7,Comedy
355962,5.3,Drama
6530000,6,Drama
4900000,6.3,Comedy
1589109,0,Family
645135,7.5,Family
36500000,6.5,Drama
11100000,6.7,Drama
9600000,6.5,Drama
20000000,6.4,Drama
8000000,4.5,Comedy
2760000,3.5,Foreign
16000000,5.1,Action
19450000,6.7,Romance
6600000,5.6,Comedy
10000000,5.1,Comedy
5000000,6.2,Comedy
4100000,5.7,Drama
1137421,5.9,Drama
10000000,5.4,Romance
966214,6,Comedy
1986615,7.4,Drama
553810228,6.2,Comedy
1612100,6.3,Horror
1333124,6.4,Thriller
12000000,7.7,Drama
18000000,6.7,Action
5333333,5.6,Drama
14000000,5.6,Horror
2640850,6.6,Drama
1055287,6,Comedy
22000000,6.7,Drama
18704595,7.2,Drama
14444999,6.5,Comedy
2000000,5.6,Adventure
34694,6.3,Action
73883359,6.8,Drama
48902953,6.7,Comedy
39687,5.6,Drama
88923251,5.6,Romance
830129,6.7,Drama
2100000,6.7,Action
1646788,5.9,Drama
20566327,6,Action
101657,6.1,Horror
200242,5.5,Drama
14016568,6.4,Comedy
4314688,7,Comedy
88097,7.2,Documentary
3400278,6.3,Comedy
13624522,8,Romance
1622164,7.2,Comedy
2152738,7,Comedy
164602163,6,Action
108758521,5.6,Comedy
6000000,6.8,Action
1600000,8,Drama
282382,6.5,Drama
29251596,6.2,Action
11472454,7.2,Drama
93282604,6.5,Thriller
57814445,5.5,Fantasy
4417667,6.4,Comedy
55030051,6.2,Comedy
18730891,6.7,Drama
9930095,6,Thriller
1028570889,6.8,Adventure
78636257,5.5,Comedy
14397593,6,Action
25035950,6.6,War
349779543,5.9,Family
100659,5.1,Action
21000000,6,Action
16000000,6.6,Romance
28000000,5.6,Action
1400000,7.4,Science Fiction
19000000,5.8,Action
500000,6,Romance
500000,6.7,Action
500000,5.3,Action
500000,5.9,Drama
500000,7.5,Drama
500000,6,Action
500000,7,Romance
3848034,7.3,Comedy
48418160,5.8,Comedy
37279439,7,Drama
30400,6.4,Drama
8821329,5.4,Action
21256,5.7,Thriller
114247,6.4,Drama
62788218,7,Action
4212494,5.8,Comedy
9700000,6.9,Action
98900000,6.6,Action
8500000,6.9,Action
44038000,7.1,Romance
262921,5.8,Comedy
27305571,6.8,Drama
26000000,6.1,Drama
233755553,5.7,Adventure
119100758,6.2,Horror
30292,8,Drama
286000,7.8,Comedy
55000000,6,Action
9250000,4.9,Thriller
1778391,3.9,Adventure
1983204,8.1,Thriller
299370084,6.5,Family
183345589,6,Adventure
140705322,5.6,Adventure
5879736,7.9,Adventure
1390172,7.3,Comedy
939101,6.1,Drama
4267218,6,Comedy
81350000,6.3,Comedy
334901337,6.7,Action
732655,6.3,Comedy
43763247,6.4,Comedy
260354,7.7,Drama
4210454,6.8,Comedy
3295624,6.2,Drama
343617,6.7,Drama
245623848,5.8,Fantasy
10898293,4.5,Horror
62000000,6.7,Drama
9496130,6.6,Comedy
1248748,6.8,Comedy
320170008,7,Horror
27312,7.3,Drama
229147509,5.3,Action
1133031,4.4,Horror
187145,4.9,Drama
5260000,6.8,Drama
216972543,6.2,Action
14900000,7.4,Thriller
5681622,6.5,Drama
170000,6.6,Foreign
4817642,6.8,Mystery
415484914,5.9,Action
1013926,7.1,Thriller
356743061,5.5,Action
118587880,6.1,Action
77068246,5.9,Comedy
408579038,5.6,Adventure
148868835,6.3,Horror
143695338,6.2,Adventure
23020,5.3,Drama
37915971,5.3,Comedy
13191,5.1,Action
921974,7.6,Animation
85241496,7.1,Mystery
238470033,7,Drama
112481,5.7,Drama
1672940,6.4,Comedy
102000000,7,Drama
591696,0,Comedy
5900000,7.4,Drama
20400,6.7,Comedy
11000000,5,Drama
15436808,6.6,Crime
86234523,6.8,Comedy
12118661,6.1,Crime
3775000,6.2,Action
1200000,5.7,Crime
183936074,6.3,Comedy
37589296,7.2,Crime
3142763,6,Thriller
269980,6.8,Action
157100845,6.7,Crime
44235023,5.1,Drama
19337,7,History
13000000,6.6,History
3342697,5.8,Adventure
18803648,7.3,Comedy
4600000,6.9,History
2341534,6.6,Drama
130000,6.1,Mystery
2129768,7.7,Action
2400000,5.3,Horror
551760,5.5,Drama
125729635,5.3,Action
162360636,5.9,Adventure
3360800,6.8,Adventure
58500000,5.5,Action
65046687,7.3,Drama
84552250,6.3,Romance
5900000,6.8,Crime
29200000,5.6,Action
5500000,7.8,Romance
69929545,7.7,Animation
211952420,6.3,Comedy
25956113,6.9,Drama
8810591,5.7,Horror
10367161,7.1,Drama
121790373,6.5,Drama
296485719,6.5,Drama
173185859,6.2,Crime
19985196,6.9,Family
155160045,6.9,Crime
53447,7.1,Drama
23507567,5.6,Drama
74000000,5.9,Action
16180000,6.7,Adventure
1864266,7.5,Drama
1751330,6.5,Drama
32788,6.1,Drama
35000,6.3,Crime
404785,5.8,Comedy
77000000,6.6,Action
355298270,8.5,Romance
2039000,7,Music
230000,7.7,Comedy
1130466,6.3,Drama
285930,7.5,Drama
1605463,5.8,Drama
3347647,6.1,Drama
2025032,8,Drama
1325092,7.5,Drama
175302354,7.8,Drama
93000,6.7,Drama
1110566,5.9,Drama
30930984,5.9,Drama
45172994,4.9,Thriller
1016985,6.4,Comedy
8996802,6.5,Drama
54058,4.7,Drama
779820,4.9,Horror
47748,6.7,Drama
46652768,6.8,Drama
203388186,7.2,Thriller
182379278,6.7,Adventure
102205175,6.2,Action
88658655,5.6,Action
292279,7.7,Animation
6101904,6,Action
1369280,6.5,Comedy
3021345,6.2,Action
37895,6,Drama
445435700,7.9,Comedy
2402067,7.1,Drama
119520023,6.6,Action
220021259,5.7,Thriller
29918745,5.9,Action
81705746,5.8,Horror
346864462,6.7,Adventure
23275,6.6,Drama
161362,6.2,Horror
6272403,5.1,Action
226286,7.5,Documentary
4073489,6.5,Drama
162146076,5.3,Action
53647,5.7,Crime
75026965,7.5,Drama
140302754,8,Drama
173000000,6.8,Action
5972942,6.3,Horror
10161213,6.8,Action
33962,7.4,Drama
17782178,5,Comedy
148461,6.5,History
42487325,5.4,Comedy
47636016,4.2,Drama
2387127,6.7,History
18315000,6.4,Animation
9409000,7,Family
87416021,6.9,Drama
1730000,6.1,Animation
3468423,6.4,Adventure
7900000,6.7,War
13819139,6.5,Drama
13082071,4.8,Drama
19606617,8.1,Animation
230069,5.4,Comedy
643034466,7.3,Adventure
13960394,6.5,Drama
114501299,5.4,Comedy
11083449,7.5,Action
10474,5.3,Comedy
14793385,7.2,Romance
1056057273,7.4,Action
22678555,6.2,Crime
276921998,7,Horror
81093313,5.2,Action
3500605,7.2,Drama
3885342,5.9,Comedy
34659,8,Comedy
2300000,6.4,Adventure
2500000,7.7,Action
303144152,6.7,Adventure
230698791,7.8,Drama
64414761,6.7,Drama
6174491,6.7,Drama
19010585,5.6,Animation
5816211,7.3,Drama
331957105,5.8,Action
23964782,7,Drama
302553,5,Drama
312010,5.8,Comedy
1334173,5.1,Drama
646714,7.3,Drama
680224,6.2,Crime
631083,5,Drama
118034273,6.3,Comedy
632443719,6.8,Animation
3376375,6.9,Drama
33125,6.4,Drama
240697856,5.4,Action
223003,5.7,Comedy
194647323,6.6,Comedy
310000000,8,Drama
4811525,5.5,Thriller
50548152,6.8,Crime
7227038,6.6,Thriller
2351359,7.1,Animation
64493915,6,Action
32540674,5.8,Action
26559557,6,Mystery
1776333,6.6,Adventure
82703,7.5,Drama
346147658,5.5,Action
26667197,5.1,Horror
311950384,7.2,Action
30658387,5.3,Mystery
880474,7.5,History
254212245,5.9,Mystery
66207073,7.3,Action
2000000,7,Drama
9100000,6.6,War
83080890,4.8,Horror
18000000,5.2,Drama
4100000,7,Drama
171539887,6.7,Thriller
252434250,7.2,Mystery
616801808,7.6,Action
566652812,6.2,Action
41412709,7.1,Crime
10025571,6.8,Mystery
52620184,7.7,Comedy
146175066,6.5,Action
6341855,5.1,Horror
1262886337,6.8,Family
498814908,6.1,Animation
312242626,5.9,Action
15584255,6.8,Drama
169801921,5.9,Action
30911,5,Horror
345872,6,Drama
378827494,6,Drama
653951,6.1,Drama
496000,6.5,Fantasy
77156,0,Documentary
1440000,6,Mystery
228984,6.4,Thriller
40000,2.9,Drama
254000,5.1,Drama
201719,6,Mystery
443684,5.4,Drama
2228115,5.3,Thriller
2238600,7.2,Action
2074000,5.5,Documentary
9705840,6.5,Drama
750000,1.5,Comedy
12173470,7.1,Romance
240978,6.5,Romance
1305195,5.8,Drama
57330873,6.9,Drama
100541806,6.3,Horror
8574339,6.1,Action
1447740,7.6,Drama
73121,6.1,Mystery
142337240,6.3,Action
232380243,5.7,Horror
3565109,6.3,Action
1323312,4.1,Drama
5000000,6.1,War
2015882,7.1,Drama
7900000,6.4,Adventure
3099497,6.6,Action
1783421,6.5,Comedy
26800152,6.2,Action
3305592,6.2,Comedy
84618541,6.6,Crime
222430,6.9,Comedy
10676194,3.9,Action
5100000,5.8,Drama
557241,6.7,War
14054361,6.2,Comedy
8262833,5,Action
197183546,6.2,Adventure
13162475,7.1,Drama
37461045,7.7,Drama
15000000,7.1,Action
152761,7.6,Drama
116873,4.8,Adventure
40120144,6.1,Comedy
9868942,7.4,Adventure
177856751,6.1,Action
17768012,5.7,Drama
60845711,5.2,Action
407778013,5.4,Thriller
1238764765,6.8,Action
110824373,6.5,Action
2676077,5.7,Drama
350170057,6.6,Family
4219536,7.6,Thriller
19204593,8.7,Animation
3384747,6.7,Drama
1803009,6.1,Drama
3600000,5.7,Horror
2403885,7,Drama
1500000,6.6,Animation
31000,1,Drama
26251899,6.1,Comedy
214600,7.5,Comedy
698200,8.6,Comedy
4781454,7.2,Comedy
964206,5,Comedy
179000,1.7,Romance
9816332,3,Comedy
3877492,5.6,Romance
263000,4,Comedy
123899,5.2,Comedy
214078,5.4,Comedy
230000000,6.7,Action
809000,5,War
31894,0,Documentary
17355,7.1,Drama
49601,5,Science Fiction
55635037,4.7,Comedy
17000000,6.1,Drama
